Date,Open,High,Low,Close,Adj Close,Volume
09-10-2017,22779.73047,22803.36914,22739.38086,22761.07031,22761.07031,310770000
10-10-2017,22784.75977,22850.50977,22770.99023,22830.67969,22830.67969,319270000
11-10-2017,22827.65039,22872.89063,22821.66016,22872.89063,22872.89063,316000000
12-10-2017,22854.84961,22884.82031,22821.13086,22841.00977,22841.00977,291790000
13-10-2017,22876.42969,22905.33008,22855.92969,22871.7207,22871.7207,259560000
16-10-2017,22892.91992,22960.11914,22887.11914,22956.96094,22956.96094,247180000
17-10-2017,22952.41016,23002.19922,22948.23047,22997.43945,22997.43945,273090000
18-10-2017,23087.13086,23172.92969,23086.75,23157.59961,23157.59961,271870000
19-10-2017,23107.4707,23167.24023,23052.66992,23163.03906,23163.03906,350400000
20-10-2017,23205.17969,23328.83984,23201.7793,23328.63086,23328.63086,474380000
23-10-2017,23348.94922,23368.36914,23273.96094,23273.96094,23273.96094,456830000
24-10-2017,23346.7793,23485.25,23343.23047,23441.75977,23441.75977,406850000
25-10-2017,23431.08984,23451.50977,23251.10938,23329.46094,23329.46094,399560000
26-10-2017,23380.89063,23459.83984,23380.89063,23400.85938,23400.85938,370600000
27-10-2017,23419.16016,23449.40039,23353.16016,23434.18945,23434.18945,518870000
30-10-2017,23405.75,23428.75,23327.86914,23348.74023,23348.74023,436900000
31-10-2017,23369.2207,23406.34961,23334.39063,23377.24023,23377.24023,388050000
01-11-2017,23442.90039,23517.71094,23388.91016,23435.00977,23435.00977,361260000
02-11-2017,23463.24023,23531.38086,23350.98047,23516.25977,23516.25977,348040000
03-11-2017,23549.58984,23557.06055,23481.57031,23539.18945,23539.18945,312250000
06-11-2017,23533.96094,23574.85938,23520.75,23548.41992,23548.41992,325190000
07-11-2017,23574.0293,23602.11914,23484.18945,23557.23047,23557.23047,285080000
08-11-2017,23542.59961,23575,23510.56055,23563.35938,23563.35938,264670000
09-11-2017,23492.08984,23516.74023,23310.01953,23461.93945,23461.93945,305440000
10-11-2017,23432.71094,23452.19922,23392.96094,23422.21094,23422.21094,351280000
13-11-2017,23367.4707,23461.67969,23343.33984,23439.69922,23439.69922,491260000
14-11-2017,23388.40039,23414.08008,23271.57031,23409.4707,23409.4707,561330000
15-11-2017,23334.58984,23344.99023,23242.75,23271.2793,23271.2793,404300000
16-11-2017,23365.33984,23492.18945,23365.33984,23458.35938,23458.35938,402020000
17-11-2017,23433.76953,23433.76953,23356.00977,23358.24023,23358.24023,386000000
20-11-2017,23370.71094,23456.88086,23360.58008,23430.33008,23430.33008,315330000
21-11-2017,23500.15039,23617.80078,23500.15039,23590.83008,23590.83008,329650000
22-11-2017,23597.24023,23605.76953,23507.60938,23526.17969,23526.17969,268760000
24-11-2017,23552.75,23599.17969,23551.58984,23557.99023,23557.99023,118610000
27-11-2017,23552.85938,23638.91992,23545.01953,23580.7793,23580.7793,296320000
28-11-2017,23625.18945,23849.60938,23617.10938,23836.71094,23836.71094,319240000
29-11-2017,23883.25977,23959.75977,23872.58984,23940.67969,23940.67969,401410000
30-11-2017,24013.80078,24327.82031,24013.80078,24272.34961,24272.34961,488200000
01-12-2017,24305.40039,24322.06055,23921.90039,24231.58984,24231.58984,417910000
04-12-2017,24424.10938,24534.03906,24288.18945,24290.05078,24290.05078,424250000
05-12-2017,24335.00977,24349.74023,24155.2793,24180.64063,24180.64063,371190000
06-12-2017,24171.90039,24229.34961,24134.49023,24140.91016,24140.91016,312720000
07-12-2017,24116.59961,24262.88086,24101.24023,24211.48047,24211.48047,319060000
08-12-2017,24263.25977,24330.11914,24225.5,24329.16016,24329.16016,293590000
11-12-2017,24338.10938,24389.7207,24314.74023,24386.0293,24386.0293,300580000
12-12-2017,24452.96094,24552.9707,24443.83008,24504.80078,24504.80078,342220000
13-12-2017,24525.18945,24666.01953,24518.30078,24585.42969,24585.42969,325280000
14-12-2017,24631.00977,24672.48047,24508.66016,24508.66016,24508.66016,314780000
15-12-2017,24585.71094,24688.61914,24584.43945,24651.74023,24651.74023,635740000
