Date,Open,High,Low,Close,Adj Close,Volume
09-10-2017,155.809998,156.729996,155.490005,155.839996,153.518768,16262900
10-10-2017,156.059998,158,155.100006,155.899994,153.577866,15617000
11-10-2017,155.970001,156.979996,155.75,156.550003,154.218216,16905600
12-10-2017,156.350006,157.369995,155.729996,156,153.676392,16125100
13-10-2017,156.729996,157.279999,156.410004,156.990005,154.651642,16394200
16-10-2017,157.899994,160,157.649994,159.880005,157.498611,24121500
17-10-2017,159.779999,160.869995,159.229996,160.470001,158.079819,18997300
18-10-2017,160.419998,160.710007,159.600006,159.759995,157.380386,16374200
19-10-2017,156.75,157.080002,155.020004,155.979996,153.656693,42584200
20-10-2017,156.610001,157.75,155.960007,156.25,153.922668,23974100
23-10-2017,156.889999,157.690002,155.5,156.169998,153.843857,21984300
24-10-2017,156.289993,157.419998,156.199997,157.100006,154.76001,17757200
25-10-2017,156.910004,157.550003,155.270004,156.410004,154.080307,21207100
26-10-2017,157.229996,157.830002,156.779999,157.410004,155.065399,17000500
27-10-2017,159.289993,163.600006,158.699997,163.050003,160.621384,44454200
30-10-2017,163.889999,168.070007,163.720001,166.720001,164.236725,44700800
31-10-2017,167.899994,169.649994,166.940002,169.039993,166.522171,36046800
01-11-2017,169.869995,169.940002,165.610001,166.889999,164.40419,33637800
02-11-2017,166.600006,168.5,165.279999,168.110001,165.606018,41393400
03-11-2017,174,174.259995,171.119995,172.5,169.930634,59398600
06-11-2017,172.369995,174.990005,171.720001,174.25,171.654556,35026300
07-11-2017,173.910004,175.25,173.600006,174.809998,172.206223,24361500
08-11-2017,174.660004,176.240005,174.330002,176.240005,173.614929,24409500
09-11-2017,175.110001,176.100006,173.139999,175.880005,173.2603,29482600
10-11-2017,175.110001,175.380005,174.270004,174.669998,172.686859,25145500
13-11-2017,173.5,174.5,173.399994,173.970001,171.994812,16982100
14-11-2017,173.039993,173.479996,171.179993,171.339996,169.394669,24782500
15-11-2017,169.970001,170.320007,168.380005,169.080002,167.160339,29158100
16-11-2017,171.179993,171.869995,170.300003,171.100006,169.15741,23637500
17-11-2017,171.039993,171.389999,169.639999,170.149994,168.218185,21899500
20-11-2017,170.289993,170.559998,169.559998,169.979996,168.05011,16262400
21-11-2017,170.779999,173.699997,170.779999,173.139999,171.174255,25131300
22-11-2017,173.360001,175,173.050003,174.960007,172.973587,25588900
